**harm,**harte,**timestamp,**phrase,**leadinstrument,**kern,**silbe,**kern_2,**silbe_2,**rhyme,**valence,**arousal,**rms,**kern_3,**silbe_3,**kern_4,**silbe_4,**kern_5,**silbe_5
1I,B-:maj/2,172.785,newline,voice,4r,.,1r,.,.,61 96 109 68,81 127 67 94,69.848,,,,,,
.,C:maj,.,.,voice,8f,When,.,.,.,61 96 109 68,81 127 67 94,70.481,,,,,,
1I,C:sus4,.,.,voice,4e,-in',1r,.,.,61 96 109 68,81 127 67 94,73.749,,,,,,
.,C:maj,.,.,voice,4r,.,.,.,.,61 96 109 68,81 127 67 94,72.545,,,,,,
.,B-:maj7/2,.,.,voice,4r,.,.,.,.,58 96 109 68,81 127 67 94,75.051,,,,,,
1I,B-:maj/2,.,.,voice,8e,_,1r,.,.,58 96 109 68,81 127 67 94,75.092,,,,,,
.,C:maj,.,.,voice,8e,find,.,.,.,58 96 109 68,81 127 67 94,77.086,,,,,,
1I,C:7,.,.,voice,8c],_,1r,.,.,58 96 109 68,81 127 67 94,74.269,,,,,,
.,B-:maj/2,.,.,voice,8e,_,.,.,.,58 96 109 68,81 127 67 94,73.218,,,,,,
.,F:maj/5,.,.,voice,2r,.,.,.,.,58 96 109 68,81 127 67 94,72.23,,,,,,
1I,C:min,.,.,.,8r,.,1r,.,.,58 96 109 68,81 127 67 94,71.193,,,,,,
.,B-:maj/2,.,.,.,8f,there's,.,.,C,58 96 109 68,81 127 67 94,69.331,,,,,,
.,F:maj/5,.,.,.,8f,there,.,.,C,58 96 109 68,81 127 67 94,72.043,,,,,,
1I,B-:maj/2,.,.,.,4e,-where,1r,.,C,58 96 109 68,81 127 67 94,68.903,,,,,,
.,C:maj,.,.,.,4r,.,.,.,.,58 96 109 68,81 127 67 94,68.87,,,,,,
1I,C:min,.,.,.,8r,.,1r,.,.,72 96 109 68,81 127 67 91,71.965,,,,,,
.,B-:maj/2,.,.,.,8f,there's,.,.,C,77 96 109 68,81 127 67 91,70.544,,,,,,
.,F:maj/5,.,.,.,8f,there,.,.,C,85 96 109 68,81 127 67 91,73.093,,,,,,
1I,B-:maj/2,.,.,.,8e,-where,1r,.,C,100 96 109 68,81 127 67 91,72.771,,,,,,
.,C:maj,.,.,.,16d,_,.,.,.,100 96 109 68,81 127 67 91,69.371,,,,,,
.,E-:maj/6,.,.,.,8r,.,.,.,.,100 96 109 68,81 127 67 91,68.917,,,,,,
1I,C:min,.,.,.,8cc],_,1r,.,.,100 96 109 68,81 127 67 91,70.824,,,,,,
.,B-:maj/2,.,.,.,8f,there's,.,.,C,100 96 109 68,81 127 67 91,69.405,,,,,,
.,F:maj/5,.,.,.,8f,there,.,.,C,100 96 109 68,81 127 67 91,69.147,,,,,,
1I,B-:maj/2,.,.,.,8g,-where,1r,.,C,100 96 109 68,81 127 67 91,69.573,,,,,,
.,C:maj,.,.,.,8g,_,.,.,.,100 96 109 68,81 127 67 91,67.522,,,,,,
1I,C:min,.,.,.,8r,.,1r,.,.,100 96 109 68,81 127 67 91,70.835,,,,,,
.,B-:maj/2,.,.,.,8f,there's,.,.,C,100 96 109 68,81 127 67 91,69.824,,,,,,
.,F:maj/5,.,.,.,8f,there,.,.,C,100 96 109 68,81 127 67 88,69.437,,,,,,
*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,,,,
1V,F:maj/2,194.79,newline,voice,4g,-where,1r,.,C,100 96 109 68,81 127 67 87,65.0,,,,,,
.,G:maj,.,.,voice,4r,.,.,.,.,100 96 109 68,81 127 67 87,64.617,,,,,,
1V,G:maj,.,.,voice,2r,.,4r,.,.,100 96 109 68,81 127 67 89,73.572,,,,,,
1V,F:maj/2,.,.,voice,8g,-ver,1r,.,.,100 96 109 68,81 127 67 89,73.144,,,,,,
1V,G:maj,.,.,voice,2r,.,4r,.,.,72 96 109 68,81 127 67 89,72.045,,,,,,
1V,F:maj/2,.,.,voice,8g,and,1r,.,.,62 96 109 68,81 127 67 89,74.418,,,,,,
.,G:maj,.,.,voice,8d,_,.,.,.,62 96 109 68,81 127 67 89,74.303,,,,,,
1V,G:maj,.,.,voice,2r,.,4r,.,.,62 96 109 68,81 127 67 89,76.179,,,,,,
1V,F:maj/2,.,.,voice,8g,-y-,1r,.,.,62 96 109 68,81 127 67 89,74.612,,,,,,
2r,N,209.505,newline,drums,2r,.,2r,.,.,62 96 109 68,81 127 67 87,64.865,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,,,,
*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,*>Label>Outro,,,,,,
1r;,N,.,.,r,r;,.,r;,.,.,1r;,1r;,1r;,,,,,,
1r;,N,0,.,r,r;,.,,,.,99 120 63 60,76 95 89 63,-100.0,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,,,,
*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,,,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,,,,,,
1ii,E:min,6.573,.,guitar,2r,.,,,.,60 70 63 60,81 82 61 63,64.219,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,,,,
1ii,E:min,8.64,newline,voice,8e,all,,,.,41 79 50 60,89 82 61 63,76.025,,,,,,
1ii,E:min,10.582,.,voice,8e,kind,,,.,39 87 50 60,89 82 61 63,74.525,,,,,,
1I7,D:maj7,12.523,.,voice,4d,di-,,,(B,39 88 48 60,95 93 73 63,70.355,,,,,,
